4,4
0.2,8700.0,60.0,-170.0,30.0,
0.2,8700.0,60.0,-85.0,30.0,
0.2,8700.0,60.0,0.0,30.0,
0.2,8700.0,60.0,85.0,30.0,
10871.9147348761744070,0.3626522321712384,58.91576748111533,181.7199484999083,44.98077880557857,299.7718397746166,
10872.1844162449997384,0.3630357300958024,58.9374935582867,181.850582474143,44.87815790925875,89.83913711787663,
10878.5398805487820937,0.3611049953198089,58.85297227035196,181.8584563749889,45.02448322594089,174.6710813087692,
10871.9420039017968520,0.3614041906304690,58.7819845272262,181.7095953899768,45.06205612537343,232.5029829386897,
10869.5697580096348247,0.3238702993375958,58.35512430120342,265.3251788521032,37.94486009639217,279.0950804764474,
10907.9069509563778411,0.3299052520573981,58.23199909472174,265.203262066513,37.94509812084169,310.3531233172021,
10864.4337112240245915,0.3270644276469221,58.37865403098348,265.3163616632696,38.11067772638218,173.942641851841,
10881.1665361443992879,0.3220190180935523,58.38790241889232,265.3735767780581,38.1715396552752,191.5056681164449,
10876.3908534158745169,0.3430988231868961,57.80594344589077,349.8123344795814,45.81705425115675,284.3582044066702,
10871.0571880086354213,0.3422547724975747,57.8445196937751,350.0398545350797,45.73330327255702,93.5720911713435,
10867.9087956430448685,0.3399131820076586,57.86330027677388,350.0544705604357,45.7133338930517,170.7425920233814,
10880.2850850041158992,0.3409987552396578,57.71435411283641,349.885634177016,45.77588826985417,234.341322656309,
10859.5602853467662499,0.3030180172619390,60.04345194414206,75.28435540845018,43.82780624838077,279.8337704734724,
10902.7467783143220004,0.3095781955422311,59.94145812411622,75.15948341340192,44.20683739515838,287.715137025449,
10868.5572632527455426,0.3075323217154624,60.01629486202218,75.22799314830138,44.23925342376015,173.6358092012755,
10913.8224570293768920,0.3012003561960963,60.0392914573116,75.31109154917193,43.99941768449697,182.2116078710881,
1027.2046867054094,580.6699715540859,-1275.2378898644045
1027.2046867054094,580.6699715540859,-1275.2378898644045
11785.153684003582,-1325.8648436316234,2684.934913202291
1027.2046867054094,580.6699715540859,-1275.2378898644045
2622.4891649045294,9832.807773684102,-6655.4550778312605
1027.2046867054094,580.6699715540859,-1275.2378898644045
1027.2046867054094,580.6699715540859,-1275.2378898644045
1027.2046867054094,580.6699715540859,-1275.2378898644045
1027.2046867054094,580.6699715540859,-1275.2378898644045
-3552.9537576094494,12541.644601548007,-621.4260090712606
1027.2046867054094,580.6699715540859,-1275.2378898644045
1027.2046867054094,580.6699715540859,-1275.2378898644045
1027.2046867054094,580.6699715540859,-1275.2378898644045
1027.2046867054094,580.6699715540859,-1275.2378898644045
8808.793250753863,-716.6317696712466,-2355.8215952065652
1027.2046867054094,580.6699715540859,-1275.2378898644045
-1208.6855549209292,5531.056145752982,6605.792695949021
1027.2046867054094,580.6699715540859,-1275.2378898644045
1027.2046867054094,580.6699715540859,-1275.2378898644045
1027.2046867054094,580.6699715540859,-1275.2378898644045

1021.0656998825555,590.7154015749067,-1275.554354336006
1021.0656998825555,590.7154015749067,-1275.554354336006
12373.21936941868,361.72257919432616,1562.3173708378247
1021.0656998825555,590.7154015749067,-1275.554354336006
459.49003994365967,9603.379824784024,-6809.050515142426
1021.0656998825555,590.7154015749067,-1275.554354336006
1021.0656998825555,590.7154015749067,-1275.554354336006
1021.0656998825555,590.7154015749067,-1275.554354336006
1021.0656998825555,590.7154015749067,-1275.554354336006
-4282.46907085067,12054.293606274836,-2387.9010647831583
1021.0656998825555,590.7154015749067,-1275.554354336006
1021.0656998825555,590.7154015749067,-1275.554354336006
1021.0656998825555,590.7154015749067,-1275.554354336006
1021.0656998825555,590.7154015749067,-1275.554354336006
8832.874877953682,-435.860686210053,500.6382854984855
1021.0656998825555,590.7154015749067,-1275.554354336006
-2649.4937481818442,3224.205824096163,7728.649655987619
1021.0656998825555,590.7154015749067,-1275.554354336006
1021.0656998825555,590.7154015749067,-1275.554354336006
1021.0656998825555,590.7154015749067,-1275.554354336006
4620.614686076772,8320.937436068147,-2904.666562573288

1014.8307084963903,600.7016877332796,-1275.8663235022332
1014.8307084963903,600.7016877332796,-1275.8663235022332
12556.340698207498,2037.1562143401177,387.5575692607302
1014.8307084963903,600.7016877332796,-1275.8663235022332
-1720.4388480752239,9001.518297860559,-6697.09810981054
1014.8307084963903,600.7016877332796,-1275.8663235022332
1014.8307084963903,600.7016877332796,-1275.8663235022332
1014.8307084963903,600.7016877332796,-1275.8663235022332
1014.8307084963903,600.7016877332796,-1275.8663235022332
-4889.376384340031,11221.001509598016,-4083.886616278981
